cod_ibge;tiposeade;estadual;federal;municipal;particular;total_geral
3519055;Pronto Atendimento;0;0;0;0;0
3519055;Unidade Básica de Saúde;0;0;4;0;4
3519055;Unidade de Saúde Mental ;0;0;0;0;0
3519055;Unidade Móvel;0;0;0;0;0
3519055;Vigilância em Saúde;0;0;1;0;1
3519071;Clínica;0;0;6;42;48
3519071;Consultório Isolado;0;0;0;90;90
3519071;Diagnose e Terapia;0;0;0;20;20
3519071;Hospital;0;0;2;2;4
3519071;Outros;0;0;7;4;11
3519071;Pronto Atendimento;0;0;3;0;3
3519071;Unidade Básica de Saúde;4;0;19;0;23
3519071;Unidade de Saúde Mental ;0;0;3;0;3
3519071;Unidade Móvel;0;0;12;0;12
3519071;Vigilância em Saúde;0;0;1;0;1
3519105;Clínica;0;0;0;0;0
3519105;Consultório Isolado;0;0;0;7;7
3519105;Diagnose e Terapia;0;0;0;2;2
3519105;Hospital;0;0;0;1;1
3519105;Outros;0;0;2;1;3
3519105;Pronto Atendimento;0;0;0;0;0
3519105;Unidade Básica de Saúde;0;0;5;0;5
3519105;Unidade de Saúde Mental ;0;0;1;0;1
3519105;Unidade Móvel;0;0;2;0;2
3519105;Vigilância em Saúde;0;0;0;0;0
3519204;Clínica;0;0;0;0;0
3519204;Consultório Isolado;0;0;0;3;3
3519204;Diagnose e Terapia;0;0;0;0;0
3519204;Hospital;0;0;0;0;0
3519204;Outros;0;0;1;1;2
3519204;Pronto Atendimento;0;0;1;0;1
3519204;Unidade Básica de Saúde;0;0;2;0;2
3519204;Unidade de Saúde Mental ;0;0;0;0;0
3519204;Unidade Móvel;0;0;0;0;0
3519204;Vigilância em Saúde;0;0;0;0;0
3519253;Clínica;0;0;0;0;0
3519253;Consultório Isolado;0;0;0;0;0
3519253;Diagnose e Terapia;0;0;0;0;0
3519253;Hospital;0;0;0;0;0
3519253;Outros;0;0;2;0;2
3519253;Pronto Atendimento;0;0;0;0;0
3519253;Unidade Básica de Saúde;3;0;4;0;7
3519253;Unidade de Saúde Mental ;0;0;0;0;0
3519253;Unidade Móvel;0;0;0;0;0
3519253;Vigilância em Saúde;0;0;0;0;0
3519303;Clínica;0;0;1;0;1
3519303;Consultório Isolado;0;0;0;34;34
3519303;Diagnose e Terapia;0;0;0;8;8
3519303;Hospital;0;0;1;0;1
3519303;Outros;0;0;2;0;2
3519303;Pronto Atendimento;0;0;0;0;0
3519303;Unidade Básica de Saúde;0;0;10;0;10
3519303;Unidade de Saúde Mental ;0;0;0;0;0
3519303;Unidade Móvel;0;0;0;0;0
3519303;Vigilância em Saúde;0;0;1;0;1
3519402;Clínica;0;0;1;0;1
3519402;Consultório Isolado;0;0;0;8;8
3519402;Diagnose e Terapia;0;0;0;7;7
3519402;Hospital;0;0;0;1;1
3519402;Outros;0;0;1;0;1
3519402;Pronto Atendimento;0;0;0;0;0
3519402;Unidade Básica de Saúde;0;0;4;0;4
3519402;Unidade de Saúde Mental ;0;0;0;0;0
3519402;Unidade Móvel;0;0;1;0;1
3519402;Vigilância em Saúde;0;0;0;0;0
3519501;Clínica;0;0;0;0;0
3519501;Consultório Isolado;0;0;0;1;1
3519501;Diagnose e Terapia;0;0;0;1;1
3519501;Hospital;0;0;0;0;0
3519501;Outros;0;0;2;0;2
3519501;Pronto Atendimento;0;0;0;0;0
3519501;Unidade Básica de Saúde;0;0;4;0;4
3519501;Unidade de Saúde Mental ;0;0;0;0;0
3519501;Unidade Móvel;0;0;0;0;0
3519501;Vigilância em Saúde;0;0;0;0;0
3519600;Clínica;0;0;3;6;9
3519600;Consultório Isolado;0;0;0;130;130
3519600;Diagnose e Terapia;0;0;0;13;13
3519600;Hospital;0;0;0;2;2
3519600;Outros;0;0;2;1;3
3519600;Pronto Atendimento;0;0;3;0;3
3519600;Unidade Básica de Saúde;0;0;13;0;13
3519600;Unidade de Saúde Mental ;0;0;1;0;1
3519600;Unidade Móvel;0;0;3;0;3
3519600;Vigilância em Saúde;0;0;3;0;3
3519709;Clínica;0;0;2;5;7
3519709;Consultório Isolado;0;0;1;28;29
3519709;Diagnose e Terapia;0;0;0;4;4
3519709;Hospital;0;0;2;2;4
3519709;Outros;0;0;2;4;6
3519709;Pronto Atendimento;0;0;0;0;0
3519709;Unidade Básica de Saúde;0;0;19;0;19
3519709;Unidade de Saúde Mental ;0;0;2;0;2
3519709;Unidade Móvel;0;0;1;0;1
3519709;Vigilância em Saúde;0;0;2;0;2
3519808;Clínica;0;0;1;5;6
3519808;Consultório Isolado;0;0;0;7;7
3519808;Diagnose e Terapia;0;0;1;1;2
3519808;Hospital;0;0;0;0;0
3519808;Outros;0;0;2;0;2
3519808;Pronto Atendimento;0;0;0;0;0
3519808;Unidade Básica de Saúde;1;0;3;0;4
3519808;Unidade de Saúde Mental ;0;0;0;0;0
3519808;Unidade Móvel;0;0;1;0;1
3519808;Vigilância em Saúde;0;0;0;0;0
3519907;Clínica;0;0;1;2;3
3519907;Consultório Isolado;0;0;0;7;7
3519907;Diagnose e Terapia;0;0;0;2;2
3519907;Hospital;0;0;1;0;1
3519907;Outros;0;0;2;7;9
3519907;Pronto Atendimento;0;0;0;0;0
3519907;Unidade Básica de Saúde;0;0;4;0;4
3519907;Unidade de Saúde Mental ;0;0;0;0;0
3519907;Unidade Móvel;0;0;0;0;0
3519907;Vigilância em Saúde;0;0;0;0;0
3520004;Clínica;0;0;2;1;3
3520004;Consultório Isolado;0;0;0;13;13
3520004;Diagnose e Terapia;0;0;0;2;2
3520004;Hospital;0;0;0;1;1
3520004;Outros;0;0;1;0;1
3520004;Pronto Atendimento;0;0;0;0;0
3520004;Unidade Básica de Saúde;0;0;4;0;4
3520004;Unidade de Saúde Mental ;0;0;1;0;1
3520004;Unidade Móvel;0;0;0;0;0
3520004;Vigilância em Saúde;0;0;0;0;0
3520103;Clínica;0;0;3;5;8
3520103;Consultório Isolado;0;0;0;52;52
3520103;Diagnose e Terapia;0;0;1;3;4
3520103;Hospital;0;0;0;1;1
3520103;Outros;0;0;4;0;4
3520103;Pronto Atendimento;0;0;0;0;0
3520103;Unidade Básica de Saúde;0;0;7;0;7
3520103;Unidade de Saúde Mental ;0;0;1;0;1
3520103;Unidade Móvel;0;0;1;0;1
3520103;Vigilância em Saúde;0;0;0;0;0
3520202;Clínica;0;0;1;0;1
3520202;Consultório Isolado;0;0;0;1;1
3520202;Diagnose e Terapia;0;0;0;1;1
3520202;Hospital;0;0;0;0;0
3520202;Outros;0;0;4;0;4
3520202;Pronto Atendimento;0;0;0;0;0
3520202;Unidade Básica de Saúde;0;0;5;0;5
3520202;Unidade de Saúde Mental ;0;0;0;0;0
3520202;Unidade Móvel;0;0;2;0;2
3520202;Vigilância em Saúde;0;0;0;0;0
3520301;Clínica;0;0;1;6;7
3520301;Consultório Isolado;0;0;0;9;9
3520301;Diagnose e Terapia;0;0;0;7;7
3520301;Hospital;0;0;0;0;0
3520301;Outros;0;0;1;1;2
3520301;Pronto Atendimento;0;0;0;0;0
3520301;Unidade Básica de Saúde;0;0;10;0;10
3520301;Unidade de Saúde Mental ;0;0;1;0;1
3520301;Unidade Móvel;0;0;0;0;0
3520301;Vigilância em Saúde;0;0;0;0;0
3520400;Clínica;0;0;1;1;2
3520400;Consultório Isolado;0;0;0;10;10
3520400;Diagnose e Terapia;0;0;0;3;3
3520400;Hospital;0;0;1;0;1
3520400;Outros;0;0;5;0;5
3520400;Pronto Atendimento;0;0;1;0;1
3520400;Unidade Básica de Saúde;0;0;13;1;14
3520400;Unidade de Saúde Mental ;0;0;1;0;1
3520400;Unidade Móvel;0;0;2;0;2
3520400;Vigilância em Saúde;0;0;2;0;2
3520426;Clínica;0;0;0;0;0
3520426;Consultório Isolado;0;0;0;0;0
3520426;Diagnose e Terapia;0;0;0;4;4
3520426;Hospital;0;0;0;0;0
3520426;Outros;0;0;1;0;1
3520426;Pronto Atendimento;0;0;1;0;1
3520426;Unidade Básica de Saúde;0;0;8;0;8
3520426;Unidade de Saúde Mental ;0;0;0;0;0
3520426;Unidade Móvel;0;0;0;0;0
3520426;Vigilância em Saúde;0;0;1;0;1
3520442;Clínica;0;0;4;20;24
3520442;Consultório Isolado;0;0;0;101;101
3520442;Diagnose e Terapia;0;0;0;8;8
3520442;Hospital;0;0;0;1;1
3520442;Outros;0;0;3;0;3
3520442;Pronto Atendimento;0;0;0;0;0
3520442;Unidade Básica de Saúde;0;0;14;1;15
3520442;Unidade de Saúde Mental ;0;0;2;0;2
3520442;Unidade Móvel;0;0;0;0;0
3520442;Vigilância em Saúde;0;0;0;0;0
3520509;Clínica;0;0;9;56;65
3520509;Consultório Isolado;0;0;1;423;424
3520509;Diagnose e Terapia;0;0;2;36;38
3520509;Hospital;0;0;1;5;6
3520509;Outros;0;0;5;17;22
3520509;Pronto Atendimento;0;0;1;1;2
3520509;Unidade Básica de Saúde;0;0;18;0;18
3520509;Unidade de Saúde Mental ;0;0;3;0;3
3520509;Unidade Móvel;1;0;0;3;4
3520509;Vigilância em Saúde;0;0;2;0;2
3520608;Clínica;0;0;0;0;0
3520608;Consultório Isolado;0;0;0;4;4
3520608;Diagnose e Terapia;0;0;0;0;0
3520608;Hospital;0;0;0;0;0
3520608;Outros;0;0;1;0;1
3520608;Pronto Atendimento;0;0;0;0;0
3520608;Unidade Básica de Saúde;0;0;4;0;4
3520608;Unidade de Saúde Mental ;0;0;0;0;0
3520608;Unidade Móvel;0;0;0;0;0
3520608;Vigilância em Saúde;0;0;0;0;0
3520707;Clínica;0;0;0;0;0
3520707;Consultório Isolado;0;0;0;3;3
3520707;Diagnose e Terapia;0;0;0;0;0
3520707;Hospital;0;0;0;1;1
3520707;Outros;0;0;1;0;1
3520707;Pronto Atendimento;0;0;0;0;0
3520707;Unidade Básica de Saúde;0;0;2;0;2
3520707;Unidade de Saúde Mental ;0;0;0;0;0
3520707;Unidade Móvel;0;0;0;0;0
3520707;Vigilância em Saúde;0;0;0;0;0
3520806;Clínica;0;0;0;0;0
3520806;Consultório Isolado;0;0;0;1;1
3520806;Diagnose e Terapia;0;0;0;0;0
3520806;Hospital;0;0;0;0;0
3520806;Outros;0;0;1;0;1
3520806;Pronto Atendimento;0;0;0;0;0
3520806;Unidade Básica de Saúde;0;0;1;0;1
3520806;Unidade de Saúde Mental ;0;0;0;0;0
3520806;Unidade Móvel;0;0;0;0;0
3520806;Vigilância em Saúde;0;0;0;0;0
3520905;Clínica;0;0;0;1;1
3520905;Consultório Isolado;0;0;0;6;6
3520905;Diagnose e Terapia;0;0;0;5;5
3520905;Hospital;0;0;0;1;1
3520905;Outros;0;0;1;3;4
3520905;Pronto Atendimento;0;0;0;0;0
3520905;Unidade Básica de Saúde;0;0;3;0;3
3520905;Unidade de Saúde Mental ;0;0;1;0;1
3520905;Unidade Móvel;0;0;1;0;1
3520905;Vigilância em Saúde;0;0;0;0;0
3521002;Clínica;0;0;1;0;1
3521002;Consultório Isolado;0;0;0;14;14
3521002;Diagnose e Terapia;0;0;0;3;3
3521002;Hospital;0;0;1;0;1
3521002;Outros;0;0;4;0;4
3521002;Pronto Atendimento;0;0;2;0;2
3521002;Unidade Básica de Saúde;1;0;5;0;6
3521002;Unidade de Saúde Mental ;0;0;1;0;1
3521002;Unidade Móvel;0;0;1;1;2
3521002;Vigilância em Saúde;0;0;2;0;2
3521101;Clínica;0;0;2;0;2
3521101;Consultório Isolado;0;0;0;0;0
3521101;Diagnose e Terapia;0;0;0;1;1
3521101;Hospital;0;0;0;0;0
3521101;Outros;0;0;2;0;2
3521101;Pronto Atendimento;0;0;0;0;0
3521101;Unidade Básica de Saúde;0;0;3;0;3
3521101;Unidade de Saúde Mental ;0;0;0;0;0
3521101;Unidade Móvel;0;0;2;0;2
3521101;Vigilância em Saúde;0;0;1;0;1
3521150;Clínica;0;0;1;0;1
3521150;Consultório Isolado;0;0;0;0;0
3521150;Diagnose e Terapia;0;0;0;0;0
3521150;Hospital;0;0;0;0;0
3521150;Outros;0;0;1;0;1
3521150;Pronto Atendimento;0;0;0;0;0
3521150;Unidade Básica de Saúde;0;0;2;0;2
3521150;Unidade de Saúde Mental ;0;0;0;0;0
3521150;Unidade Móvel;0;0;0;0;0
3521150;Vigilância em Saúde;0;0;0;0;0
3521200;Clínica;0;0;0;0;0
3521200;Consultório Isolado;0;0;0;0;0
3521200;Diagnose e Terapia;0;0;0;0;0
3521200;Hospital;0;0;0;0;0
3521200;Outros;0;0;1;0;1
3521200;Pronto Atendimento;0;0;0;0;0
3521200;Unidade Básica de Saúde;0;0;3;0;3
3521200;Unidade de Saúde Mental ;0;0;0;0;0
3521200;Unidade Móvel;0;0;1;0;1
3521200;Vigilância em Saúde;0;0;0;0;0
3521309;Clínica;0;0;1;0;1
3521309;Consultório Isolado;0;0;1;57;58
3521309;Diagnose e Terapia;0;0;0;2;2
3521309;Hospital;0;0;0;1;1
3521309;Outros;0;0;1;0;1
3521309;Pronto Atendimento;0;0;1;0;1
3521309;Unidade Básica de Saúde;0;0;6;0;6
3521309;Unidade de Saúde Mental ;0;0;1;0;1
3521309;Unidade Móvel;0;0;1;0;1
3521309;Vigilância em Saúde;0;0;1;0;1
3521408;Clínica;0;0;2;3;5
3521408;Consultório Isolado;0;0;6;13;19
3521408;Diagnose e Terapia;0;0;0;5;5
3521408;Hospital;0;0;1;0;1
3521408;Outros;0;0;2;0;2
3521408;Pronto Atendimento;0;0;1;0;1
3521408;Unidade Básica de Saúde;0;0;4;0;4
3521408;Unidade de Saúde Mental ;0;0;1;0;1
3521408;Unidade Móvel;0;0;0;0;0
3521408;Vigilância em Saúde;0;0;0;0;0
3521507;Clínica;0;0;1;0;1
3521507;Consultório Isolado;0;0;0;5;5
3521507;Diagnose e Terapia;0;0;0;1;1
3521507;Hospital;0;0;0;0;0
3521507;Outros;0;0;1;0;1
3521507;Pronto Atendimento;0;0;0;0;0
3521507;Unidade Básica de Saúde;0;0;4;0;4
3521507;Unidade de Saúde Mental ;0;0;0;0;0
3521507;Unidade Móvel;0;0;1;0;1
3521507;Vigilância em Saúde;0;0;0;0;0
3521606;Clínica;0;0;0;0;0
3521606;Consultório Isolado;0;0;0;7;7
3521606;Diagnose e Terapia;0;0;0;0;0
3521606;Hospital;0;0;0;1;1
3521606;Outros;0;0;3;0;3
3521606;Pronto Atendimento;0;0;0;0;0
3521606;Unidade Básica de Saúde;2;0;2;0;4
3521606;Unidade de Saúde Mental ;0;0;0;0;0
3521606;Unidade Móvel;0;0;0;0;0
3521606;Vigilância em Saúde;0;0;0;0;0
3521705;Clínica;0;0;2;3;5
3521705;Consultório Isolado;0;0;0;2;2
3521705;Diagnose e Terapia;0;0;0;3;3
3521705;Hospital;0;0;1;1;2
3521705;Outros;0;0;4;0;4
3521705;Pronto Atendimento;0;0;0;0;0
3521705;Unidade Básica de Saúde;0;0;12;0;12
3521705;Unidade de Saúde Mental ;0;0;1;0;1
3521705;Unidade Móvel;0;0;1;0;1
3521705;Vigilância em Saúde;0;0;1;0;1
3521804;Clínica;0;0;0;2;2
3521804;Consultório Isolado;0;0;0;23;23
3521804;Diagnose e Terapia;0;0;1;7;8
3521804;Hospital;0;0;0;1;1
3521804;Outros;0;0;4;0;4
3521804;Pronto Atendimento;0;0;0;0;0
3521804;Unidade Básica de Saúde;1;0;7;0;8
3521804;Unidade de Saúde Mental ;0;0;1;0;1
3521804;Unidade Móvel;0;0;1;0;1
3521804;Vigilância em Saúde;0;0;1;0;1
3521903;Clínica;0;0;1;1;2
3521903;Consultório Isolado;0;0;0;15;15
3521903;Diagnose e Terapia;0;0;0;4;4
3521903;Hospital;0;0;0;1;1
3521903;Outros;0;0;3;0;3
3521903;Pronto Atendimento;0;0;1;0;1
3521903;Unidade Básica de Saúde;0;0;5;0;5
3521903;Unidade de Saúde Mental ;0;0;1;0;1
3521903;Unidade Móvel;0;0;0;0;0
3521903;Vigilância em Saúde;0;0;0;0;0
3522000;Clínica;0;0;0;0;0
3522000;Consultório Isolado;0;0;0;0;0
3522000;Diagnose e Terapia;0;0;0;0;0
3522000;Hospital;0;0;0;0;0
3522000;Outros;0;0;1;1;2
3522000;Pronto Atendimento;0;0;0;0;0
3522000;Unidade Básica de Saúde;0;0;1;0;1
3522000;Unidade de Saúde Mental ;0;0;0;0;0
3522000;Unidade Móvel;0;0;0;0;0
3522000;Vigilância em Saúde;0;0;0;0;0
3522109;Clínica;0;0;7;15;22
3522109;Consultório Isolado;0;0;0;36;36
3522109;Diagnose e Terapia;0;0;1;4;5
3522109;Hospital;1;0;0;1;2
3522109;Outros;0;0;7;3;10
3522109;Pronto Atendimento;0;0;2;0;2
3522109;Unidade Básica de Saúde;0;0;10;0;10
3522109;Unidade de Saúde Mental ;0;0;3;0;3
3522109;Unidade Móvel;0;0;7;0;7
3522109;Vigilância em Saúde;0;0;1;0;1
3522158;Clínica;0;0;0;0;0
3522158;Consultório Isolado;0;0;0;0;0
3522158;Diagnose e Terapia;0;0;0;0;0
3522158;Hospital;0;0;0;0;0
3522158;Outros;0;0;2;0;2
3522158;Pronto Atendimento;0;0;0;0;0
3522158;Unidade Básica de Saúde;0;0;1;0;1
3522158;Unidade de Saúde Mental ;0;0;0;0;0
3522158;Unidade Móvel;0;0;1;0;1
3522158;Vigilância em Saúde;0;0;1;0;1
3522208;Clínica;1;0;2;17;20
3522208;Consultório Isolado;0;0;0;31;31
3522208;Diagnose e Terapia;0;0;1;2;3
3522208;Hospital;1;0;1;3;5
3522208;Outros;0;0;1;4;5
3522208;Pronto Atendimento;0;0;2;0;2
3522208;Unidade Básica de Saúde;0;0;12;0;12
3522208;Unidade de Saúde Mental ;0;0;1;0;1
3522208;Unidade Móvel;0;0;2;0;2
3522208;Vigilância em Saúde;0;0;1;0;1
3522307;Clínica;1;0;16;22;39
3522307;Consultório Isolado;1;0;1;363;365
3522307;Diagnose e Terapia;0;0;3;24;27
3522307;Hospital;0;0;1;1;2
3522307;Outros;0;0;8;5;13
3522307;Pronto Atendimento;0;0;0;0;0
3522307;Unidade Básica de Saúde;3;0;28;1;32
3522307;Unidade de Saúde Mental ;0;0;3;0;3
3522307;Unidade Móvel;0;0;10;3;13
3522307;Vigilância em Saúde;1;0;3;0;4
3522406;Clínica;1;0;5;31;37
3522406;Consultório Isolado;0;0;0;216;216
3522406;Diagnose e Terapia;0;0;0;7;7
3522406;Hospital;1;0;1;2;4
3522406;Outros;1;0;8;9;18
3522406;Pronto Atendimento;0;0;1;0;1
3522406;Unidade Básica de Saúde;0;0;26;1;27
3522406;Unidade de Saúde Mental ;0;0;3;0;3
3522406;Unidade Móvel;0;0;2;0;2
3522406;Vigilância em Saúde;1;0;2;0;3
3522505;Clínica;1;0;6;21;28
3522505;Consultório Isolado;0;0;0;50;50
3522505;Diagnose e Terapia;0;0;0;11;11
3522505;Hospital;1;0;0;3;4
3522505;Outros;0;0;7;0;7
3522505;Pronto Atendimento;0;0;4;3;7
3522505;Unidade Básica de Saúde;0;0;15;0;15
3522505;Unidade de Saúde Mental ;0;0;3;0;3
3522505;Unidade Móvel;0;0;9;0;9
3522505;Vigilância em Saúde;0;0;3;0;3
3522604;Clínica;0;0;5;15;20
3522604;Consultório Isolado;0;0;0;168;168
3522604;Diagnose e Terapia;0;0;0;11;11
3522604;Hospital;0;0;2;4;6
3522604;Outros;0;0;3;0;3
3522604;Pronto Atendimento;0;0;0;0;0
3522604;Unidade Básica de Saúde;0;0;16;0;16
3522604;Unidade de Saúde Mental ;0;0;2;0;2
3522604;Unidade Móvel;0;0;2;0;2
3522604;Vigilância em Saúde;0;0;1;0;1
3522653;Clínica;0;0;1;0;1
3522653;Consultório Isolado;0;0;0;0;0
3522653;Diagnose e Terapia;0;0;0;0;0
3522653;Hospital;0;0;0;0;0
3522653;Outros;0;0;3;0;3
3522653;Pronto Atendimento;0;0;0;0;0
3522653;Unidade Básica de Saúde;0;0;2;0;2
3522653;Unidade de Saúde Mental ;0;0;0;0;0
3522653;Unidade Móvel;0;0;1;0;1
3522653;Vigilância em Saúde;0;0;2;0;2
3522703;Clínica;0;0;2;14;16
3522703;Consultório Isolado;0;0;1;94;95
3522703;Diagnose e Terapia;0;0;0;10;10
3522703;Hospital;0;0;0;1;1
3522703;Outros;0;0;1;0;1
3522703;Pronto Atendimento;0;0;0;0;0
3522703;Unidade Básica de Saúde;0;0;9;0;9
3522703;Unidade de Saúde Mental ;0;0;1;0;1
3522703;Unidade Móvel;0;0;2;0;2
3522703;Vigilância em Saúde;0;0;0;0;0
3522802;Clínica;0;0;1;2;3
3522802;Consultório Isolado;0;0;0;4;4
3522802;Diagnose e Terapia;0;0;0;5;5
3522802;Hospital;0;0;0;1;1
3522802;Outros;0;1;4;0;5
3522802;Pronto Atendimento;0;0;0;0;0
3522802;Unidade Básica de Saúde;0;0;4;0;4
3522802;Unidade de Saúde Mental ;0;0;0;0;0
3522802;Unidade Móvel;0;0;1;0;1
3522802;Vigilância em Saúde;0;0;1;0;1
3522901;Clínica;0;0;1;1;2
3522901;Consultório Isolado;0;0;0;2;2
3522901;Diagnose e Terapia;0;0;0;3;3
3522901;Hospital;0;0;1;0;1
3522901;Outros;0;0;3;0;3
3522901;Pronto Atendimento;0;0;1;0;1
3522901;Unidade Básica de Saúde;0;0;4;0;4
3522901;Unidade de Saúde Mental ;0;0;1;0;1
3522901;Unidade Móvel;0;0;1;0;1
3522901;Vigilância em Saúde;0;0;0;0;0
3523008;Clínica;0;0;0;0;0
3523008;Consultório Isolado;0;0;1;0;1
3523008;Diagnose e Terapia;0;0;0;2;2
3523008;Hospital;0;0;0;0;0
3523008;Outros;0;0;2;0;2
3523008;Pronto Atendimento;0;0;0;0;0
3523008;Unidade Básica de Saúde;0;0;2;0;2
3523008;Unidade de Saúde Mental ;0;0;0;0;0
3523008;Unidade Móvel;0;0;0;0;0
3523008;Vigilância em Saúde;0;0;0;0;0
3523107;Clínica;0;0;6;24;30
3523107;Consultório Isolado;0;0;0;36;36
3523107;Diagnose e Terapia;0;0;1;10;11
3523107;Hospital;1;0;1;0;2
3523107;Outros;0;0;6;1;7
3523107;Pronto Atendimento;0;0;4;2;6
3523107;Unidade Básica de Saúde;0;0;17;0;17
3523107;Unidade de Saúde Mental ;0;0;0;0;0
3523107;Unidade Móvel;0;0;7;0;7
3523107;Vigilância em Saúde;0;0;2;0;2
3523206;Clínica;0;0;6;5;11
3523206;Consultório Isolado;0;0;0;61;61
3523206;Diagnose e Terapia;0;0;1;7;8
3523206;Hospital;0;0;0;1;1
3523206;Outros;0;0;5;0;5
3523206;Pronto Atendimento;0;0;0;0;0
3523206;Unidade Básica de Saúde;0;0;14;0;14
3523206;Unidade de Saúde Mental ;0;0;1;0;1
3523206;Unidade Móvel;0;0;1;0;1
3523206;Vigilância em Saúde;0;0;0;0;0
3523305;Clínica;0;0;0;0;0
3523305;Consultório Isolado;0;0;0;2;2
3523305;Diagnose e Terapia;0;0;0;1;1
3523305;Hospital;0;0;0;0;0
3523305;Outros;0;0;2;1;3
3523305;Pronto Atendimento;0;0;1;0;1
3523305;Unidade Básica de Saúde;0;0;6;0;6
3523305;Unidade de Saúde Mental ;0;0;0;0;0
3523305;Unidade Móvel;0;0;1;0;1
3523305;Vigilância em Saúde;0;0;0;0;0
3523404;Clínica;0;0;6;40;46
3523404;Consultório Isolado;0;0;1;120;121
3523404;Diagnose e Terapia;0;0;0;19;19
3523404;Hospital;0;0;0;4;4
3523404;Outros;0;0;4;1;5
3523404;Pronto Atendimento;0;0;1;1;2
3523404;Unidade Básica de Saúde;0;0;23;0;23
3523404;Unidade de Saúde Mental ;0;0;2;0;2
3523404;Unidade Móvel;0;0;3;0;3
3523404;Vigilância em Saúde;0;0;2;0;2
3523503;Clínica;0;0;0;2;2
3523503;Consultório Isolado;0;0;0;18;18
3523503;Diagnose e Terapia;0;0;0;2;2
3523503;Hospital;0;0;0;1;1
3523503;Outros;0;0;2;0;2
3523503;Pronto Atendimento;0;0;0;0;0
3523503;Unidade Básica de Saúde;0;0;3;0;3
3523503;Unidade de Saúde Mental ;0;0;0;0;0
3523503;Unidade Móvel;0;0;0;0;0
3523503;Vigilância em Saúde;0;0;0;0;0
3523602;Clínica;0;0;1;0;1
3523602;Consultório Isolado;0;0;1;21;22
3523602;Diagnose e Terapia;0;0;0;2;2
3523602;Hospital;0;0;1;0;1
3523602;Outros;0;0;1;0;1
3523602;Pronto Atendimento;0;0;0;0;0
3523602;Unidade Básica de Saúde;2;0;4;0;6
3523602;Unidade de Saúde Mental ;0;0;0;0;0
3523602;Unidade Móvel;0;0;3;0;3
3523602;Vigilância em Saúde;0;0;1;0;1
3523701;Clínica;0;0;1;0;1
3523701;Consultório Isolado;0;0;1;0;1
3523701;Diagnose e Terapia;0;0;0;0;0
3523701;Hospital;0;0;0;0;0
3523701;Outros;0;0;1;0;1
3523701;Pronto Atendimento;0;0;0;0;0
3523701;Unidade Básica de Saúde;0;0;3;0;3
3523701;Unidade de Saúde Mental ;0;0;0;0;0
3523701;Unidade Móvel;0;0;0;0;0
3523701;Vigilância em Saúde;0;0;1;0;1
3523800;Clínica;0;0;0;1;1
3523800;Consultório Isolado;0;0;0;3;3
3523800;Diagnose e Terapia;0;0;0;0;0
3523800;Hospital;0;0;0;0;0
3523800;Outros;0;0;1;0;1
3523800;Pronto Atendimento;0;0;0;0;0
3523800;Unidade Básica de Saúde;0;0;1;0;1
3523800;Unidade de Saúde Mental ;0;0;0;0;0
3523800;Unidade Móvel;0;0;0;0;0
3523800;Vigilância em Saúde;0;0;0;0;0
3523909;Clínica;1;0;18;85;104
3523909;Consultório Isolado;0;0;1;210;211
3523909;Diagnose e Terapia;0;0;2;27;29
3523909;Hospital;2;0;3;0;5
3523909;Outros;1;0;9;4;14
3523909;Pronto Atendimento;0;0;5;1;6
3523909;Unidade Básica de Saúde;0;0;18;0;18
3523909;Unidade de Saúde Mental ;0;0;2;0;2
3523909;Unidade Móvel;0;0;3;0;3
3523909;Vigilância em Saúde;0;0;5;0;5
3524006;Clínica;0;0;7;6;13
3524006;Consultório Isolado;0;0;3;43;46
3524006;Diagnose e Terapia;0;0;0;5;5
3524006;Hospital;0;0;2;1;3
3524006;Outros;0;0;3;1;4
3524006;Pronto Atendimento;0;0;0;0;0
3524006;Unidade Básica de Saúde;0;0;13;0;13
3524006;Unidade de Saúde Mental ;0;0;1;0;1
3524006;Unidade Móvel;0;0;2;1;3
3524006;Vigilância em Saúde;0;0;0;0;0
3524105;Clínica;1;0;2;7;10
3524105;Consultório Isolado;0;0;0;193;193
3524105;Diagnose e Terapia;0;0;0;11;11
3524105;Hospital;0;0;0;2;2
3524105;Outros;0;0;11;3;14
3524105;Pronto Atendimento;0;0;0;0;0
3524105;Unidade Básica de Saúde;0;0;14;0;14
3524105;Unidade de Saúde Mental ;0;0;1;0;1
3524105;Unidade Móvel;0;0;1;1;2
3524105;Vigilância em Saúde;0;0;1;0;1
3524204;Clínica;0;0;1;0;1
3524204;Consultório Isolado;0;0;0;3;3
3524204;Diagnose e Terapia;0;0;0;2;2
3524204;Hospital;0;0;1;0;1
3524204;Outros;0;0;2;0;2
3524204;Pronto Atendimento;0;0;0;0;0
3524204;Unidade Básica de Saúde;0;0;3;0;3
3524204;Unidade de Saúde Mental ;0;0;0;0;0
3524204;Unidade Móvel;0;0;1;0;1
3524204;Vigilância em Saúde;0;0;0;0;0
3524303;Clínica;0;0;5;28;33
3524303;Consultório Isolado;0;0;0;146;146
3524303;Diagnose e Terapia;0;0;1;10;11
3524303;Hospital;0;0;0;2;2
3524303;Outros;0;0;4;0;4
3524303;Pronto Atendimento;0;0;1;2;3
3524303;Unidade Básica de Saúde;0;0;12;0;12
3524303;Unidade de Saúde Mental ;0;0;1;0;1
3524303;Unidade Móvel;0;0;3;0;3
